22107.14000000049
('127', '62074')
('67165', '4735')
('67746', '36901')
('68182', '84385')
('68188', '67330')
('68243', '69488')
('68258', '19531')
('68307', '93628')
('68521', '1733')
('68646', '89391')
('68660', '56211')
('68671', '1351')
('68814', '2663')
('68817', '93755')
('68906', '41609')
('68920', '6768')
('68949', '69320')
('69470', '57437')
('69482', '36608')
('69725', '66655')
('69850', '22678')
('69946', '32896')
('70519', '39711')
('70599', '59179')
('70728', '81618')
('70868', '95508')
('70933', '68164')
('71039', '14538')
('71070', '33935')
('71353', '6502')
('71397', '37529')
('71436', '41650')
('71654', '56236')
('72092', '74087')
('72161', '68727')
('72457', '58646')
('72471', '9649')
('72638', '13081')
('72700', '9453')
('73128', '3985')
('73366', '91848')
('73401', '25355')
('73669', '27304')
('74357', '87085')
('74467', '56061')
('74510', '74761')
('74606', '63103')
('74651', '65061')
('74740', '15124')
('75426', '47836')
('76391', '93038')
('76502', '16217')
('76582', '26903')
('76711', '42599')
('77260', '2429')
('77342', '38759')
('77434', '55937')
('77494', '77132')
('77562', '45637')
('77573', '13807')
('78322', '10271')
('78660', '89887')
('78968', '55570')
('79195', '77409')
('79750', '50679')
('79888', '72044')
('80197', '37509')
('80220', '67526')
('80289', '27219')
('80407', '32157')
('80823', '20780')
('80857', '32253')
('80968', '91174')
('81162', '75116')
('81389', '11579')
('81533', '48232')
('81637', '50905')
('81662', '80727')
('81936', '6434')
('82014', '56895')
('82150', '12101')
('82243', '30504')
('82510', '67687')
('82556', '49335')
('82587', '1861')
('83116', '9347')
('83144', '22086')
('83402', '66215')
('83687', '11382')
('83914', '54519')
('84080', '77788')
('84534', '57547')
('85469', '39185')
('85582', '44634')
('85610', '92454')
('85825', '99897')
('85905', '88498')
('86194', '37259')
('86813', '4474')
('86874', '81390')
('86907', '68143')
('87102', '9141')
('87151', '55845')
('87155', '37637')
('87366', '33407')
('87512', '64034')
('87841', '22551')
('87847', '68476')
('87956', '57465')
('87981', '14045')
('88107', '24216')
('88134', '88298')
('88392', '74752')
('88476', '86876')
('88756', '25039')
('89194', '72221')
('89277', '15079')
('89356', '36730')
('89370', '64409')
('89446', '89655')
('89669', '68106')
('89743', '3545')
('89971', '57215')
('90167', '74078')
('90281', '20507')
('90320', '77790')
('90456', '22062')
('90479', '88758')
('90486', '70949')
('90578', '90983')
('90591', '81512')
('90606', '12229')
('90826', '64272')
('90855', '8205')
('90903', '14459')
('90984', '94586')
('91282', '29165')
('91714', '37862')
('92016', '46281')
('92206', '91711')
('92214', '10279')
('92524', '79338')
('92851', '98328')
('93197', '61541')
('93237', '22696')
('93329', '66298')
('93507', '67514')
('93548', '15186')
('93561', '66248')
('93777', '89143')
('93864', '51767')
('93882', '28562')
('93890', '45679')
('93989', '32438')
('94100', '24098')
('94113', '49659')
('94225', '304')
('94642', '65705')
('94721', '4534')
('94820', '87919')
('94933', '82447')
('95339', '59803')
('95414', '1922')
('95557', '97772')
('95695', '25545')
('96006', '16660')
('96385', '28104')
('96744', '28163')
('96771', '44345')
('96931', '70917')
('97066', '86470')
('97098', '71089')
('98006', '2983')
('98026', '41887')
('98486', '72019')
('98491', '43972')
('98491', '84965')
('98532', '51208')
('98817', '25106')
('99338', '34443')
('99539', '28141')
('99573', '71512')
('99601', '15758')
('99704', '72309')
('99737', '31891')
('99855', '74839')
('99904', '97340')
('99938', '48323')
('99956', '93593')
('99996', '26366')
('120', '72089')
('214', '2576')
('274', '89198')
('948', '50117')
('1197', '9709')
('1295', '93203')
('1477', '19807')
('1586', '21004')
('1800', '49432')
('1942', '42449')
('2011', '22317')
('2113', '71638')
('2180', '93194')
('2421', '12240')
('2452', '12752')
('2665', '80990')
('2865', '25499')
('2929', '34737')
('3003', '52534')
('3170', '57256')
('3404', '82406')
('3844', '46076')
('4044', '21263')
('4639', '67632')
('4725', '1256')
('5171', '93723')
('5183', '92354')
('5200', '80831')
('5468', '51633')
('5490', '4333')
('5513', '76986')
('5671', '10114')
('5767', '90510')
('5817', '35973')
('6610', '10182')
('7060', '39140')
('7181', '42485')
('7365', '31085')
('7426', '26297')
('7516', '52486')
('7910', '60763')
('8002', '51695')
('8200', '98267')
('8264', '11526')
('8377', '23429')
('8412', '15024')
('8466', '30359')
('8498', '73936')
('8596', '48669')
('8688', '4985')
('8712', '83784')
('9181', '5812')
('9321', '57899')
('9357', '25952')
('9421', '37078')
('9803', '86320')
('11115', '964')
('11141', '26878')
('11242', '57461')
('11624', '88347')
('12111', '51600')
('12334', '6483')
('12347', '86967')
('12748', '59978')
('12854', '78273')
('12878', '42830')
('13109', '63995')
('13173', '13293')
('13228', '22569')
('13603', '3326')
('14035', '8598')
('14178', '12522')
('14323', '16800')
('14442', '51800')
('14529', '69902')
('14587', '78018')
('14714', '51403')
('14715', '68089')
('14878', '63100')
('14927', '26721')
('14936', '73349')
('15186', '86407')
('15448', '36342')
('15460', '85075')
('15525', '92536')
('15616', '27387')
('15922', '80874')
('15977', '96511')
('16052', '14924')
('16056', '90187')
('16329', '85685')
('16389', '52751')
('16443', '89861')
('16691', '48122')
('17115', '32563')
('17261', '5998')
('17276', '15049')
('17305', '93263')
('17621', '83970')
('17673', '66347')
('17777', '61787')
('17790', '6425')
('18285', '47348')
('18396', '26199')
('18396', '53943')
('18445', '3324')
('18473', '7040')
('18563', '96071')
('18565', '46713')
('18590', '85949')
('18730', '14223')
('18945', '30897')
('19096', '78646')
('19227', '4696')
('19414', '66256')
('19482', '53303')
('19889', '93216')
('19907', '42945')
('20088', '47657')
('20144', '74062')
('20376', '97455')
('21509', '75077')
('21532', '8243')
('21776', '6545')
('22011', '65158')
('22213', '87228')
('22263', '61053')
('22284', '93097')
('22303', '5649')
('22454', '98778')
('22568', '73326')
('22615', '77153')
('22656', '58864')
('22667', '3290')
('22801', '77512')
('23201', '47632')
('23311', '80023')
('23604', '32112')
('23715', '74934')
('23792', '22216')
('23904', '37340')
('24026', '93127')
('24032', '24467')
('24033', '14500')
('24285', '49977')
('24346', '982')
('24510', '74837')
('24566', '37429')
('24690', '731')
('25216', '58474')
('25458', '23526')
('25462', '34057')
('25773', '68841')
('25778', '43000')
('25812', '51323')
('25885', '23306')
('26186', '91505')
('26274', '90707')
('26672', '95307')
('26682', '16149')
('27304', '40041')
('27753', '74672')
('27795', '53628')
('27827', '57218')
('28152', '88092')
('28333', '35218')
('28553', '11034')
('28818', '67912')
('28934', '85821')
('29116', '38953')
('29483', '23925')
('29752', '66600')
('29889', '97777')
('30496', '99013')
('30551', '95268')
('30761', '99274')
('30795', '1981')
('31066', '60089')
('31486', '89966')
('31585', '77733')
('31736', '39698')
('32166', '4661')
('32204', '45962')
('32389', '47644')
('32522', '93732')
('32800', '63615')
('32865', '69197')
('32869', '93945')
('32980', '4962')
('33092', '9392')
('33103', '10843')
('34244', '66217')
('34720', '31730')
('34787', '98218')
('34837', '64946')
('34872', '23876')
('34875', '50578')
('35022', '36934')
('35293', '32933')
('35304', '46915')
('35390', '37871')
('35512', '2809')
('35560', '30306')
('35775', '65935')
('35781', '23134')
('36438', '45177')
('36641', '21704')
('37034', '22693')
('37144', '88151')
('37291', '59266')
('37328', '9382')
('37413', '61817')
('37576', '97713')
('37621', '19918')
('37761', '18903')
('37765', '82492')
('37817', '42558')
('37832', '69385')
('37942', '52171')
('38129', '83333')
('38353', '76326')
('38598', '16810')
('38616', '77877')
('39020', '741')
('39366', '17771')
('39441', '98450')
('39506', '97328')
('40066', '97307')
('40145', '2771')
('40166', '61489')
('40655', '21418')
('40664', '42045')
('40733', '81537')
('40750', '69561')
('40763', '56342')
('41098', '72065')
('41214', '1352')
('41471', '85654')
('41518', '50634')
('41564', '12786')
('41618', '83025')
('41678', '67829')
('41754', '14716')
('42517', '86920')
('42535', '22824')
('42538', '498')
('42550', '52451')
('42862', '89502')
('42876', '59387')
('42945', '64439')
('43028', '10380')
('43380', '17052')
('43473', '91303')
('43788', '47446')
('43861', '71524')
('44110', '60448')
('44262', '54343')
('44378', '16425')
('44437', '68105')
('44575', '44041')
('44596', '54243')
('45218', '28799')
('45349', '58641')
('45658', '12749')
('45687', '77121')
('45716', '56601')
('46081', '76441')
('46237', '43911')
('46247', '92766')
('46343', '42035')
('46380', '38095')
('46424', '97124')
('46482', '9407')
('46560', '47720')
('46790', '64302')
('47004', '81305')
('47078', '89308')
('47116', '9776')
('47411', '45757')
('47715', '40593')
('47764', '49360')
('47773', '29495')
('48310', '67173')
('48311', '82913')
('48381', '73966')
('48396', '24058')
('48649', '68585')
('48711', '34211')
('49031', '97897')
('49302', '75207')
('49786', '23267')
('50099', '32483')
('50434', '40523')
('50534', '96810')
('50617', '51921')
('50669', '18847')
('50757', '78712')
('50853', '70939')
('51402', '88700')
('51642', '74457')
('51870', '1536')
('51879', '75429')
('52146', '37230')
('52164', '95356')
('52353', '45081')
('52612', '41419')
('52683', '63109')
('52743', '31731')
('52979', '98014')
('53039', '50467')
('53054', '99358')
('53078', '3116')
('53442', '51750')
('53471', '3665')
('54000', '20854')
('54148', '88373')
('54581', '3594')
('54702', '21881')
('54759', '70728')
('54853', '16374')
('55304', '29225')
('55471', '87808')
('55834', '70225')
('55927', '40840')
('56271', '12316')
('56272', '72286')
('56469', '21400')
('56695', '82750')
('57087', '68873')
('57088', '89962')
('57367', '72408')
('57371', '69260')
('57416', '59373')
('57547', '37414')
('57831', '94285')
('58478', '37494')
('58490', '31654')
('58583', '90314')
('59140', '27836')
('59276', '38075')
('59360', '52332')
('59928', '69052')
('59976', '3359')
('60132', '42847')
('60146', '47277')
('60196', '5155')
('60574', '21799')
('60690', '15201')
('60736', '16103')
('60748', '73927')
('61397', '47081')
('61402', '37563')
('61632', '41446')
('61781', '98967')
('61813', '93027')
('62300', '64600')
('62696', '73585')
('62835', '54144')
('62935', '30997')
('63235', '35813')
('63386', '22553')
('63498', '31273')
('63544', '51051')
('63585', '36069')
('63629', '17136')
('63669', '48627')
('63689', '69424')
('63883', '58048')
('64064', '99882')
('64173', '71755')
('64601', '2655')
('64613', '12035')
('64667', '75609')
('64703', '65671')
('64780', '25074')
('64921', '79402')
('65169', '49809')
('65180', '30169')
('65422', '2336')
('65446', '4939')
('65723', '46801')
('65918', '78062')
('66062', '37747')
('66330', '61452')
('66517', '64541')
('66976', '59535')
('67113', '49414')
('67255', '47581')
('67474', '85941')
('67867', '27402')
('67912', '82253')
('68052', '73236')
('68129', '84305')
('68192', '42686')
('68205', '21276')
('68268', '40347')
('68575', '57535')
('68691', '4742')
('68795', '88626')
('69252', '50747')
('69282', '86604')
('69353', '13160')
('69411', '98419')
('69428', '57281')
('69723', '31343')
('70075', '59314')
('70288', '78406')
('70301', '79939')
('70623', '53297')
('70760', '91879')
('70772', '10699')
('70887', '44169')
('71111', '97534')
('71117', '4904')
('71144', '6144')
('71852', '14204')
('71975', '54414')
('72123', '76268')
('72468', '13445')
('72618', '35206')
('72642', '99855')
('72711', '77192')
('72841', '62191')
('73389', '87826')
('73546', '92549')
('73582', '2169')
('73608', '2292')
('73722', '47128')
('74016', '34015')
('74023', '96489')
('74081', '85982')
('74240', '54145')
('74492', '19270')
('74952', '19636')
('75407', '90292')
('75697', '86822')
('75775', '30434')
('75917', '79262')
('75944', '31818')
('75976', '52525')
('75995', '82073')
('76193', '81539')
('76333', '64495')
('76732', '39132')
('76917', '94699')
('76993', '71115')
('77134', '94196')
('77268', '52873')
('77524', '45780')
('77602', '23403')
('77697', '74537')
('77945', '1579')
('78281', '42289')
('78472', '51335')
('78544', '68938')
('78676', '9750')
('79149', '900')
('79332', '21047')
('79401', '35271')
('79547', '68767')
('79627', '94789')
('79841', '11813')
('80135', '83753')
('80214', '96664')
('80476', '13639')
('80576', '76041')
('80595', '40626')
('80603', '25407')
('80731', '38693')
('80753', '24104')
('80839', '89825')
('81246', '76362')
('81424', '4658')
('81454', '27473')
('82054', '2179')
('82404', '45264')
('82444', '38026')
('83440', '65053')
('83560', '45660')
('83877', '47498')
('84038', '37814')
('84063', '19977')
('84152', '57581')
('84199', '9053')
('84418', '4043')
('84671', '8564')
('84678', '98243')
('84895', '38884')
('84972', '24869')
('85545', '98644')
('85943', '81680')
('86123', '50088')
('86208', '37179')
('86329', '48270')
('86417', '67273')
('86446', '19255')
('86568', '96028')
('86671', '95236')
('86679', '33237')
('86738', '84488')
('87023', '18026')
('87187', '97597')
('87210', '8484')
('87309', '73734')
('87310', '78656')
('87403', '52386')
('87422', '34317')
('87878', '28429')
('87901', '15930')
('87904', '34998')
('87989', '36946')
('88322', '83794')
('88362', '70423')
('88596', '44962')
('88933', '65813')
('89079', '14514')
('89097', '93613')
('89321', '84779')
('89508', '79059')
('89519', '97684')
('89773', '10167')
('89800', '49772')
('90839', '13359')
('90901', '73182')
('90936', '85414')
('91440', '32351')
('91574', '39859')
('91590', '29688')
('91599', '29407')
